NAME	KIND
Real.rpow_def	thm
Real.rpow_def_of_neg	thm
Real.rpow_def_of_nonneg	thm
Real.rpow_def_of_nonpos	thm
Real.rpow_def_of_pos	thm
Real.rpow_div_two_eq_sqrt	thm
Real.rpow_eq_const_mul_integral	thm
Real.rpow_eq_nhds_of_neg	thm
Real.rpow_eq_nhds_of_pos	thm
Real.rpow_eq_pow	thm
Real.rpow_eq_zero	thm
Real.rpow_eq_zero_iff_of_nonneg	thm
Real.rpow_intCast	thm
Real.rpow_intCast_mul	thm
Real.rpow_inv_eq	thm
Real.rpow_inv_le_iff_of_neg	thm
Real.rpow_inv_le_iff_of_pos	thm
Real.rpow_inv_log	thm
Real.rpow_inv_log_le_exp_one	thm
Real.rpow_inv_lt_iff_of_neg	thm
Real.rpow_inv_lt_iff_of_pos	thm
Real.rpow_inv_natCast_pow	thm
Real.rpow_inv_rpow	thm
Real.rpow_le_iff_le_log	thm
Real.rpow_le_of_le_log	thm
Real.rpow_le_one	thm
Real.rpow_le_one_iff_of_pos	thm
Real.rpow_le_one_of_one_le_of_nonpos	thm
Real.rpow_le_rpow	thm
Real.rpow_le_rpow_iff	thm
Real.rpow_le_rpow_iff_of_neg	thm
Real.rpow_le_rpow_left_iff	thm
Real.rpow_le_rpow_left_iff_of_base_lt_one	thm
Real.rpow_le_rpow_of_exponent_ge	thm
Real.rpow_le_rpow_of_exponent_ge'	thm
Real.rpow_le_rpow_of_exponent_ge_of_imp	thm
Real.rpow_le_rpow_of_exponent_le	thm
Real.rpow_le_rpow_of_exponent_le_or_ge	thm
Real.rpow_le_rpow_of_exponent_nonpos	thm
Real.rpow_le_rpow_of_nonpos	thm
Real.rpow_le_self_of_le_one	thm
Real.rpow_le_self_of_one_le	thm
Real.rpow_left_inj	thm
Real.rpow_left_injOn	thm
Real.rpow_logb	thm
Real.rpow_logb_eq_abs	thm
Real.rpow_logb_of_neg	thm
Real.rpow_lt_iff_lt_log	thm
Real.rpow_lt_of_lt_log	thm
Real.rpow_lt_one	thm
Real.rpow_lt_one_iff	thm
Real.rpow_lt_one_iff'	thm
Real.rpow_lt_one_iff_of_pos	thm
Real.rpow_lt_one_of_one_lt_of_neg	thm
Real.rpow_lt_rpow	thm
Real.rpow_lt_rpow_iff	thm
Real.rpow_lt_rpow_iff_of_neg	thm
Real.rpow_lt_rpow_left_iff	thm
Real.rpow_lt_rpow_left_iff_of_base_lt_one	thm
Real.rpow_lt_rpow_of_exponent_gt	thm
Real.rpow_lt_rpow_of_exponent_lt	thm
Real.rpow_lt_rpow_of_exponent_neg	thm
Real.rpow_lt_rpow_of_neg	thm
Real.rpow_lt_self_of_lt_one	thm
Real.rpow_lt_self_of_one_lt	thm
Real.rpow_max	thm
Real.rpow_mul	thm
Real.rpow_mul_intCast	thm
Real.rpow_mul_natCast	thm
Real.rpow_natCast	thm
Real.rpow_natCast_mul	thm
Real.rpow_ne_zero	thm
Real.rpow_neg	thm
Real.rpow_neg_eq_inv_rpow	thm
Real.rpow_neg_natCast	thm
Real.rpow_neg_ofNat	thm
Real.rpow_neg_one	thm
Real.rpow_nonneg	thm
Real.rpow_ofNat	thm
Real.rpow_of_add_eq	thm
Real.rpow_one	thm
Real.rpow_one_add'	thm
Real.rpow_one_sub'	thm
Real.rpow_pos_of_pos	thm
Real.rpow_pow_comm	thm
Real.rpow_right_inj	thm
Real.rpow_rpow_inv	thm
Real.rpow_sub	thm
Real.rpow_sub'	thm
Real.rpow_sub_intCast	thm
Real.rpow_sub_intCast'	thm
Real.rpow_sub_natCast	thm
Real.rpow_sub_natCast'	thm
Real.rpow_sub_one	thm
Real.rpow_sub_one'	thm
Real.rpow_sum_le_const_mul_sum_rpow	thm
Real.rpow_sum_le_const_mul_sum_rpow_of_nonneg	thm
Real.rpow_sum_of_nonneg	thm
Real.rpow_sum_of_pos	thm
Real.rpow_two	thm
Real.rpow_zero	thm
Real.rpow_zero_pos	thm
Real.rpow_zpow_comm	thm
Real.sInf_def	thm
Real.sInf_empty	thm
Real.sInf_le_iff	thm
Real.sInf_le_sSup	thm
Real.sInf_neg	thm
Real.sInf_nonneg	thm
Real.sInf_nonpos	thm
Real.sInf_nonpos'	thm
Real.sInf_of_not_bddBelow	thm
Real.sInf_smul_of_nonneg	thm
Real.sInf_smul_of_nonpos	thm
Real.sInf_univ	thm
Real.sSup_def	thm
Real.sSup_empty	thm
Real.sSup_le	thm
Real.sSup_neg	thm
Real.sSup_nonneg	thm
Real.sSup_nonneg'	thm
Real.sSup_nonpos	thm
Real.sSup_of_not_bddAbove	thm
Real.sSup_smul_of_nonneg	thm
Real.sSup_smul_of_nonpos	thm
Real.sSup_univ	thm
Real.self_le_rpow_of_le_one	thm
Real.self_le_rpow_of_one_le	thm
Real.self_le_sinh_iff	thm
Real.self_lt_rpow_of_lt_one	thm
Real.self_lt_rpow_of_one_lt	thm
Real.self_lt_sinh_iff	thm
Real.semiring	def
Real.sigmoid	def
Real.sigmoid_def	thm
Real.sigmoid_inj	thm
Real.sigmoid_injective	thm
Real.sigmoid_le	thm
Real.sigmoid_le_iff	thm
Real.sigmoid_le_one	thm
Real.sigmoid_lt	thm
Real.sigmoid_lt_iff	thm
Real.sigmoid_lt_one	thm
Real.sigmoid_monotone	thm
Real.sigmoid_mul_rexp_neg	thm
Real.sigmoid_neg	thm
Real.sigmoid_nonneg	thm
Real.sigmoid_pos	thm
Real.sigmoid_strictMono	thm
Real.sigmoid_zero	thm
Real.sign	def
Real.sign_apply_eq	thm
Real.sign_apply_eq_of_ne_zero	thm
Real.sign_eq_zero_iff	thm
Real.sign_intCast	thm
Real.sign_inv	thm
Real.sign_mul_nonneg	thm
Real.sign_mul_pos_of_ne_zero	thm
Real.sign_neg	thm
Real.sign_of_neg	thm
Real.sign_of_pos	thm
Real.sign_one	thm
Real.sign_zero	thm
Real.sin	def
Real.sinOrderIso	def
Real.sinOrderIso_apply	thm
Real.sinPartialHomeomorph	def
Real.sin_add	thm
Real.sin_add_int_mul_pi	thm
Real.sin_add_int_mul_two_pi	thm
Real.sin_add_nat_mul_pi	thm
Real.sin_add_nat_mul_two_pi	thm
Real.sin_add_pi	thm
Real.sin_add_pi_div_two	thm
Real.sin_add_sin	thm
Real.sin_add_two_pi	thm
Real.sin_antiperiodic	thm
Real.sin_arccos	thm
Real.sin_arcsin	thm
Real.sin_arcsin'	thm
Real.sin_arctan	thm
Real.sin_arctan_eq_zero	thm
Real.sin_arctan_le_zero	thm
Real.sin_arctan_lt_zero	thm
Real.sin_arctan_nonneg	thm
Real.sin_arctan_pos	thm
Real.sin_arctan_strictMono	thm
Real.sin_bound	thm
Real.sin_div_le_inv_abs	thm
Real.sin_eq_neg_one_iff	thm
Real.sin_eq_one_iff	thm
Real.sin_eq_sin_iff	thm
Real.sin_eq_sqrt_one_sub_cos_sq	thm
Real.sin_eq_tsum	thm
Real.sin_eq_two_mul_tan_half_div_one_add_tan_half_sq	thm
Real.sin_eq_zero_iff	thm
Real.sin_eq_zero_iff_cos_eq	thm
Real.sin_eq_zero_iff_of_lt_of_lt	thm
Real.sin_gt_sub_cube	thm
Real.sin_half_eq_neg_sqrt	thm
Real.sin_half_eq_sqrt	thm
Real.sin_int_mul_pi	thm
Real.sin_int_mul_pi_sub	thm
Real.sin_int_mul_two_pi_sub	thm
Real.sin_le	thm
Real.sin_le_mul	thm
Real.sin_le_one	thm
Real.sin_le_sin_of_le_of_le_pi_div_two	thm
Real.sin_lt	thm
Real.sin_lt_sin_of_lt_of_le_pi_div_two	thm
Real.sin_mem_Icc	thm
Real.sin_nat_mul_pi	thm
Real.sin_nat_mul_pi_sub	thm
Real.sin_nat_mul_two_pi_sub	thm
Real.sin_ne_zero_iff	thm
Real.sin_neg	thm
Real.sin_neg_of_neg_of_neg_pi_lt	thm
Real.sin_nonneg_of_mem_Icc	thm
Real.sin_nonneg_of_nonneg_of_le_pi	thm
Real.sin_nonpos_of_nonnpos_of_neg_pi_le	thm
Real.sin_nonpos_of_nonpos_of_neg_pi_le	thm
Real.sin_periodic	thm
Real.sin_pi	thm
Real.sin_pi_div_eight	thm
Real.sin_pi_div_four	thm
Real.sin_pi_div_six	thm
Real.sin_pi_div_sixteen	thm
Real.sin_pi_div_thirty_two	thm
Real.sin_pi_div_three	thm
Real.sin_pi_div_two	thm
Real.sin_pi_div_two_sub	thm
Real.sin_pi_over_two_pow_succ	thm
Real.sin_pi_sub	thm
Real.sin_pos_of_mem_Ioo	thm
Real.sin_pos_of_pos_of_le_one	thm
Real.sin_pos_of_pos_of_le_two	thm
Real.sin_pos_of_pos_of_lt_pi	thm
Real.sin_sq	thm
Real.sin_sq_add_cos_sq	thm
Real.sin_sq_arctan	thm
Real.sin_sq_eq_half_sub	thm
Real.sin_sq_le_one	thm
Real.sin_sq_le_sq	thm
Real.sin_sq_lt_sq	thm
Real.sin_sq_pi_over_two_pow	thm
Real.sin_sq_pi_over_two_pow_succ	thm
Real.sin_sub	thm
Real.sin_sub_int_mul_pi	thm
Real.sin_sub_int_mul_two_pi	thm
Real.sin_sub_nat_mul_pi	thm
Real.sin_sub_nat_mul_two_pi	thm
Real.sin_sub_pi	thm
Real.sin_sub_pi_div_two	thm
Real.sin_sub_sin	thm
Real.sin_sub_two_pi	thm
Real.sin_three_mul	thm
Real.sin_two_mul	thm
Real.sin_two_pi	thm
Real.sin_two_pi_sub	thm
Real.sin_zero	thm
Real.sinc	def
Real.sinc_apply	thm
Real.sinc_eq_dslope	thm
Real.sinc_le_inv_abs	thm
Real.sinc_le_one	thm
Real.sinc_neg	thm
Real.sinc_of_ne_zero	thm
Real.sinc_zero	thm
Real.singleton_eq_inter_Icc	thm
Real.sinh	def
Real.sinhEquiv	def
Real.sinhEquiv_apply	thm
Real.sinhEquiv_symm_apply	thm
Real.sinhHomeomorph	def
Real.sinhHomeomorph_apply	thm
Real.sinhHomeomorph_symm_apply	thm
Real.sinhOrderIso	def
Real.sinhOrderIso_apply	thm
Real.sinhOrderIso_symm_apply	thm
Real.sinh_add	thm
Real.sinh_add_cosh	thm
Real.sinh_arcosh	thm
Real.sinh_arsinh	thm
Real.sinh_artanh	thm
Real.sinh_bijective	thm
Real.sinh_eq	thm
Real.sinh_eq_tsum	thm
Real.sinh_eq_zero	thm
Real.sinh_inj	thm
Real.sinh_injective	thm
Real.sinh_le_self_iff	thm
Real.sinh_le_sinh	thm
Real.sinh_log	thm
Real.sinh_lt_cosh	thm
Real.sinh_lt_self_iff	thm
Real.sinh_lt_sinh	thm
Real.sinh_ne_zero	thm
Real.sinh_neg	thm
Real.sinh_neg_iff	thm
Real.sinh_nonneg_iff	thm
Real.sinh_nonpos_iff	thm
Real.sinh_pos_iff	thm
Real.sinh_sq	thm
Real.sinh_strictMono	thm
Real.sinh_sub	thm
Real.sinh_sub_cosh	thm
Real.sinh_sub_id_strictMono	thm
Real.sinh_surjective	thm
Real.sinh_three_mul	thm
Real.sinh_two_mul	thm
Real.sinh_zero	thm
Real.smoothTransition	def
Real.smoothTransition.contDiff	thm
Real.smoothTransition.contDiffAt	thm
Real.smoothTransition.continuous	thm
Real.smoothTransition.continuousAt	thm
Real.smoothTransition.le_one	thm
Real.smoothTransition.lt_one_of_lt_one	thm
Real.smoothTransition.monotone	thm
Real.smoothTransition.nonneg	thm
Real.smoothTransition.one	thm
Real.smoothTransition.one_of_one_le	thm
Real.smoothTransition.pos_denom	thm
Real.smoothTransition.pos_of_pos	thm
Real.smoothTransition.projIcc	thm
Real.smoothTransition.zero	thm
Real.smoothTransition.zero_iff_nonpos	thm
Real.smoothTransition.zero_of_nonpos	thm
Real.smul_iInf_of_nonneg	thm
Real.smul_iInf_of_nonpos	thm
Real.smul_iSup_of_nonneg	thm
Real.smul_iSup_of_nonpos	thm
Real.smul_map_diagonal_volume_pi	thm
Real.smul_map_volume_mul_left	thm
Real.smul_map_volume_mul_right	thm
Real.spectralRadius_mem_spectrum	thm
Real.spectralRadius_mem_spectrum_or	thm
Real.sqPartialHomeomorph	def
Real.sq_cos_pi_div_six	thm
Real.sq_le	thm
Real.sq_lt	thm
Real.sq_sin_pi_div_three	thm
Real.sq_sqrt	thm
Real.sq_sqrt'	thm
Real.sqrt	def
Real.sqrtTwoAddSeries	def
Real.sqrtTwoAddSeries_lt_two	thm
Real.sqrtTwoAddSeries_monotone_left	thm
Real.sqrtTwoAddSeries_nonneg	thm
Real.sqrtTwoAddSeries_one	thm
Real.sqrtTwoAddSeries_step_down	thm
Real.sqrtTwoAddSeries_step_up	thm
Real.sqrtTwoAddSeries_succ	thm
Real.sqrtTwoAddSeries_two	thm
Real.sqrtTwoAddSeries_zero	thm
Real.sqrtTwoAddSeries_zero_nonneg	thm
Real.sqrt_div	thm
Real.sqrt_div'	thm
Real.sqrt_div_self	thm
Real.sqrt_div_self'	thm
Real.sqrt_eq_cases	thm
Real.sqrt_eq_iff_eq_sq	thm
Real.sqrt_eq_iff_mul_self_eq	thm
Real.sqrt_eq_iff_mul_self_eq_of_pos	thm
Real.sqrt_eq_one	thm
Real.sqrt_eq_rpow	thm
Real.sqrt_eq_zero	thm
Real.sqrt_eq_zero'	thm
Real.sqrt_eq_zero_of_nonpos	thm
Real.sqrt_inj	thm
Real.sqrt_inv	thm
Real.sqrt_le_iff	thm
Real.sqrt_le_left	thm
Real.sqrt_le_one	thm
Real.sqrt_le_sqrt	thm
Real.sqrt_le_sqrt_iff	thm
Real.sqrt_le_sqrt_iff'	thm
Real.sqrt_lt	thm
Real.sqrt_lt'	thm
Real.sqrt_lt_sqrt	thm
Real.sqrt_lt_sqrt_iff	thm
Real.sqrt_lt_sqrt_iff_of_pos	thm
Real.sqrt_monotone	thm
Real.sqrt_mul	thm
Real.sqrt_mul'	thm
Real.sqrt_mul_self	thm
Real.sqrt_mul_self_eq_abs	thm
Real.sqrt_ne_zero	thm
Real.sqrt_ne_zero'	thm
Real.sqrt_nonneg	thm
Real.sqrt_one	thm
Real.sqrt_one_add_le	thm
Real.sqrt_pos	thm
Real.sqrt_pos_of_pos	thm
Real.sqrt_prod	thm
Real.sqrt_sq	thm
Real.sqrt_sq_eq_abs	thm
Real.sqrt_two_lt_three_halves	thm
Real.sqrt_zero	thm
Real.strictAntiOn_arccos	thm
Real.strictAntiOn_cos	thm
Real.strictAntiOn_log	thm
Real.strictAntiOn_logb	thm
Real.strictAntiOn_logb_of_base_lt_one	thm
Real.strictAntiOn_rpow_Ioi_of_exponent_neg	thm
Real.strictAnti_eulerMascheroniSeq'	thm
Real.strictAnti_rpow_of_base_lt_one	thm
Real.strictConcaveOn_negMulLog	thm
Real.strictConcaveOn_qaryEntropy	thm
Real.strictConcaveOn_rpow	thm
Real.strictConcaveOn_sqrt	thm
Real.strictConcave_binEntropy	thm
Real.strictConvexOn_mul_log	thm
Real.strictMonoOn_arcosh	thm
Real.strictMonoOn_arcsin	thm
Real.strictMonoOn_artanh	thm
Real.strictMonoOn_log	thm
Real.strictMonoOn_logb	thm
Real.strictMonoOn_logb_of_base_lt_one	thm
Real.strictMonoOn_one_add_div_one_sub	thm
Real.strictMonoOn_rpow_Ici_of_exponent_pos	thm
Real.strictMonoOn_sin	thm
Real.strictMonoOn_sqrt	thm
Real.strictMonoOn_tan	thm
Real.strictMono_eulerMascheroniSeq	thm
Real.strictMono_rpow_of_base_gt_one	thm
Real.stronglyMeasurable_sinc	thm
Real.sub_le_dist	thm
Real.subfield_eq_of_closed	thm
Real.sum_le_exp_of_nonneg	thm
Real.sum_mul_le_sqrt_mul_sqrt	thm
Real.sum_ofDigitsTerm_digits_le	thm
Real.sum_range_le_log_div	thm
Real.sum_range_sub_log_div_le	thm
Real.sum_sqrt_mul_sqrt_le	thm
Real.summable_Lp_add_of_nonneg	thm
Real.summable_abs_int_rpow	thm
Real.summable_exp_nat_mul_iff	thm
Real.summable_exp_nat_mul_of_ge	thm
Real.summable_exp_neg_nat	thm
Real.summable_log_one_add_of_summable	thm
Real.summable_mul_of_Lp_Lq_of_nonneg	thm
Real.summable_nat_pow_inv	thm
Real.summable_nat_rpow	thm
Real.summable_nat_rpow_inv	thm
Real.summable_ofDigitsTerm	thm
Real.summable_one_div_int_add_rpow	thm
Real.summable_one_div_int_pow	thm
Real.summable_one_div_nat_add_rpow	thm
Real.summable_one_div_nat_pow	thm
Real.summable_one_div_nat_rpow	thm
Real.summable_pow_div_factorial	thm
Real.summable_pow_mul_exp_neg_nat_mul	thm
Real.surjOn_cos	thm
Real.surjOn_log	thm
Real.surjOn_log'	thm
Real.surjOn_logb	thm
Real.surjOn_logb'	thm
Real.surjOn_sin	thm
Real.surjOn_tan	thm
Real.tan	def
Real.tanOrderIso	def
Real.tanPartialHomeomorph	def
Real.tan_add	thm
Real.tan_add'	thm
Real.tan_add_int_mul_pi	thm
Real.tan_add_nat_mul_pi	thm
Real.tan_add_pi	thm
Real.tan_arccos	thm
Real.tan_arcsin	thm
Real.tan_arctan	thm
Real.tan_div_sqrt_one_add_tan_sq	thm
Real.tan_eq_one_sub_tan_half_sq_div_one_add_tan_half_sq	thm
Real.tan_eq_sin_div_cos	thm
Real.tan_eq_zero_iff	thm
Real.tan_eq_zero_iff'	thm
Real.tan_eq_zero_of_cos_eq_zero	thm
Real.tan_inj_of_lt_of_lt_pi_div_two	thm
Real.tan_int_mul_pi	thm
Real.tan_int_mul_pi_div_two	thm
Real.tan_int_mul_pi_sub	thm
Real.tan_inv_eq_cot	thm
Real.tan_lt_tan_of_lt_of_lt_pi_div_two	thm
Real.tan_lt_tan_of_nonneg_of_lt_pi_div_two	thm
Real.tan_mul_cos	thm
Real.tan_nat_mul_pi	thm
Real.tan_nat_mul_pi_sub	thm
Real.tan_ne_zero_iff	thm
Real.tan_neg	thm
Real.tan_neg_of_neg_of_pi_div_two_lt	thm
Real.tan_nonneg_of_nonneg_of_le_pi_div_two	thm
Real.tan_nonpos_of_nonpos_of_neg_pi_div_two_le	thm
Real.tan_periodic	thm
Real.tan_pi	thm
Real.tan_pi_div_four	thm
Real.tan_pi_div_six	thm
Real.tan_pi_div_three	thm
Real.tan_pi_div_two	thm
Real.tan_pi_div_two_sub	thm
Real.tan_pi_sub	thm
Real.tan_pos_of_pos_of_lt_pi_div_two	thm
Real.tan_sq_div_one_add_tan_sq	thm
Real.tan_sub	thm
Real.tan_sub'	thm
Real.tan_sub_int_mul_pi	thm
Real.tan_sub_nat_mul_pi	thm
Real.tan_sub_pi	thm
Real.tan_surjective	thm
Real.tan_two_mul	thm
Real.tan_zero	thm
Real.tanh	def
Real.tanhPartialEquiv	def
Real.tanh_arcosh	thm
Real.tanh_arsinh	thm
Real.tanh_artanh	thm
Real.tanh_bijOn	thm
Real.tanh_eq	thm
Real.tanh_eq_sinh_div_cosh	thm
Real.tanh_injective	thm
Real.tanh_lt_one	thm
Real.tanh_neg	thm
Real.tanh_sq_lt_one	thm
Real.tanh_surjOn	thm
Real.tanh_zero	thm
Real.taylor_tendsto	thm
Real.tendstoLocallyUniformlyOn_rpow_sub_one_log	thm
Real.tendsto_Icc_vitaliFamily_left	thm
Real.tendsto_Icc_vitaliFamily_right	thm
Real.tendsto_abs_logb_atTop	thm
Real.tendsto_abs_tan_atTop	thm
Real.tendsto_abs_tan_of_cos_eq_zero	thm
Real.tendsto_arctan_atBot	thm
Real.tendsto_arctan_atTop	thm
Real.tendsto_atTop_csInf_of_antitoneOn_bddBelow_nat_Ici	thm
Real.tendsto_atTop_csSup_of_monotoneOn_bddAbove_nat_Ici	thm
Real.tendsto_comp_exp_atBot	thm
Real.tendsto_comp_exp_atTop	thm
Real.tendsto_cos_neg_pi_div_two	thm
Real.tendsto_cos_pi_div_two	thm
Real.tendsto_deriv_mul_log_atTop	thm
Real.tendsto_div_pow_mul_exp_add_atTop	thm
Real.tendsto_eulerMascheroniSeq	thm
Real.tendsto_eulerMascheroniSeq'	thm
Real.tendsto_euler_sin_prod	thm
Real.tendsto_exp_atBot	thm
Real.tendsto_exp_atBot_nhdsGT	thm
Real.tendsto_exp_atTop	thm
Real.tendsto_exp_comp_atTop	thm
Real.tendsto_exp_comp_nhds_zero	thm
Real.tendsto_exp_div_pow_atTop	thm
Real.tendsto_exp_neg_atTop_nhds_zero	thm
Real.tendsto_exp_nhds_zero_nhds_one	thm
Real.tendsto_harmonic_sub_log	thm
Real.tendsto_harmonic_sub_log_add_one	thm
Real.tendsto_integral_cexp_sq_smul	thm
Real.tendsto_integral_exp_smul_cocompact	thm
Real.tendsto_integral_gaussian_smul	thm
Real.tendsto_integral_gaussian_smul'	thm
Real.tendsto_log_atTop	thm
Real.tendsto_log_comp_add_sub_log	thm
Real.tendsto_log_nat_add_one_sub_log	thm
Real.tendsto_log_nhdsGT_zero	thm
Real.tendsto_log_nhdsLT_zero	thm
Real.tendsto_log_nhdsNE_zero	thm
Real.tendsto_logb_atTop	thm
Real.tendsto_logb_atTop_of_base_lt_one	thm
Real.tendsto_logb_comp_add_sub_logb	thm
Real.tendsto_logb_nat_add_one_sub_logb	thm
Real.tendsto_logb_nhdsGT_zero	thm
Real.tendsto_logb_nhdsGT_zero_of_base_lt_one	thm
Real.tendsto_logb_nhdsNE_zero	thm
Real.tendsto_logb_nhdsNE_zero_of_base_lt_one	thm
Real.tendsto_mulExpNegMulSq	thm
Real.tendsto_mul_exp_add_div_pow_atTop	thm
Real.tendsto_mul_log_one_add_div_atTop	thm
Real.tendsto_mul_log_one_add_of_tendsto	thm
Real.tendsto_nat_mul_log_one_add_of_tendsto	thm
Real.tendsto_of_bddAbove_monotone	thm
Real.tendsto_of_bddBelow_antitone	thm
Real.tendsto_one_add_div_pow_exp	thm
Real.tendsto_one_add_div_rpow_exp	thm
Real.tendsto_one_add_pow_exp_of_tendsto	thm
Real.tendsto_one_add_rpow_exp_of_tendsto	thm
Real.tendsto_pow_log_div_mul_add_atTop	thm
Real.tendsto_pow_logb_div_mul_add_atTop	thm
Real.tendsto_pow_mul_exp_neg_atTop_nhds_zero	thm
Real.tendsto_prod_pi_div_two	thm
Real.tendsto_rightDeriv_mul_log_atTop	thm
Real.tendsto_sigmoid_atBot	thm
Real.tendsto_sigmoid_atTop	thm
Real.tendsto_sin_neg_pi_div_two	thm
Real.tendsto_sin_pi_div_two	thm
Real.tendsto_sqrt_atTop	thm
Real.tendsto_sum_pi_div_four	thm
Real.tendsto_sum_range_one_div_nat_succ_atTop	thm
Real.tendsto_tan_neg_pi_div_two	thm
Real.tendsto_tan_pi_div_two	thm
Real.tendsto_toNNReal_atTop	thm
Real.tendsto_toNNReal_atTop_iff	thm
Real.tendsto_tsum_powerSeries_nhdsWithin_lt	thm
Real.termRexp	def
Real.termπ	def
Real.toEReal	def
Real.toNNReal	def
Real.toNNReal_abs	thm
Real.toNNReal_add	thm
Real.toNNReal_add_le	thm
Real.toNNReal_add_toNNReal	thm
Real.toNNReal_coe	thm
Real.toNNReal_coe_nat	thm
Real.toNNReal_div	thm
Real.toNNReal_div'	thm
Real.toNNReal_eq_iff_eq_coe	thm
Real.toNNReal_eq_natCast	thm
Real.toNNReal_eq_nnnorm_of_nonneg	thm
Real.toNNReal_eq_ofNat	thm
Real.toNNReal_eq_one	thm
Real.toNNReal_eq_toNNReal_iff	thm
Real.toNNReal_eq_zero	thm
Real.toNNReal_inv	thm
Real.toNNReal_le_iff_le_coe	thm
Real.toNNReal_le_natCast	thm
Real.toNNReal_le_ofNat	thm
Real.toNNReal_le_one	thm
Real.toNNReal_le_toNNReal	thm
Real.toNNReal_le_toNNReal_iff	thm
Real.toNNReal_le_toNNReal_iff'	thm
Real.toNNReal_le_toNNReal_iff_of_pos	thm
Real.toNNReal_lt_iff_lt_coe	thm
Real.toNNReal_lt_natCast	thm
Real.toNNReal_lt_natCast'	thm
Real.toNNReal_lt_ofNat	thm
Real.toNNReal_lt_one	thm
Real.toNNReal_lt_toNNReal_iff	thm
Real.toNNReal_lt_toNNReal_iff'	thm
Real.toNNReal_lt_toNNReal_iff_of_nonneg	thm
Real.toNNReal_mono	thm
Real.toNNReal_monotone	thm
Real.toNNReal_mul	thm
Real.toNNReal_mul_nnnorm	thm
Real.toNNReal_ofNat	thm
Real.toNNReal_of_nonneg	thm
Real.toNNReal_of_nonpos	thm
Real.toNNReal_one	thm
Real.toNNReal_pos	thm
Real.toNNReal_pow	thm
Real.toNNReal_prod_of_nonneg	thm
Real.toNNReal_rpow_of_nonneg	thm
Real.toNNReal_sum_of_nonneg	thm
Real.toNNReal_zero	thm
Real.toNNReal_zpow	thm
Real.totallyBounded_ball	thm
Real.tsum_eq_tsum_fourier	thm
Real.tsum_eq_tsum_fourierIntegral	thm
Real.tsum_eq_tsum_fourierIntegral_of_rpow_decay	thm
Real.tsum_eq_tsum_fourierIntegral_of_rpow_decay_of_summable	thm
Real.tsum_eq_tsum_fourier_of_rpow_decay	thm
Real.tsum_eq_tsum_fourier_of_rpow_decay_of_summable	thm
Real.tsum_exp_neg_mul_int_sq	thm
Real.tsum_le_of_sum_range_le	thm
Real.two_le_pi	thm
Real.two_mul_arctan	thm
Real.two_mul_arctan_add_pi	thm
Real.two_mul_arctan_inv_2_sub_arctan_inv_7	thm
Real.two_mul_arctan_inv_3_add_arctan_inv_7	thm
Real.two_mul_arctan_sub_pi	thm
Real.two_mul_cos_mul_cos	thm
Real.two_mul_le_exp	thm
Real.two_mul_sin_mul_cos	thm
Real.two_mul_sin_mul_sin	thm
Real.two_pi_pos	thm
Real.uniformContinuous_abs	thm
Real.uniformContinuous_add	thm
Real.uniformContinuous_const_mul	thm
Real.uniformContinuous_inv	thm
Real.uniformContinuous_mul	thm
Real.uniformContinuous_neg	thm
Real.vector_fourierIntegral_eq_integral_exp_smul	thm
Real.volume_Icc	thm
Real.volume_Icc_pi	thm
Real.volume_Icc_pi_toReal	thm
Real.volume_Ici	thm
Real.volume_Ico	thm
Real.volume_Iic	thm
Real.volume_Iio	thm
Real.volume_Ioc	thm
Real.volume_Ioi	thm
Real.volume_Ioo	thm
Real.volume_ball	thm
Real.volume_closedBall	thm
Real.volume_emetric_ball	thm
Real.volume_emetric_closedBall	thm
Real.volume_eq_stieltjes_id	thm
Real.volume_interval	thm
Real.volume_le_diam	thm
Real.volume_pi_Ico	thm
Real.volume_pi_Ico_toReal	thm
Real.volume_pi_Ioc	thm
Real.volume_pi_Ioc_toReal	thm
Real.volume_pi_Ioo	thm
Real.volume_pi_Ioo_toReal	thm
Real.volume_pi_ball	thm
Real.volume_pi_closedBall	thm
Real.volume_pi_le_diam_pow	thm
Real.volume_pi_le_prod_diam	thm
Real.volume_preimage_mul_left	thm
Real.volume_preimage_mul_right	thm
Real.volume_preserving_transvectionStruct	thm
Real.volume_real_Icc	thm
Real.volume_real_Icc_of_le	thm
Real.volume_real_Ico	thm
Real.volume_real_Ico_of_le	thm
Real.volume_real_Ioc	thm
Real.volume_real_Ioc_of_le	thm
Real.volume_real_Ioo	thm
Real.volume_real_Ioo_of_le	thm
Real.volume_real_ball	thm
Real.volume_real_closedBall	thm
Real.volume_real_interval	thm
Real.volume_singleton	thm
Real.volume_uIoc	thm
Real.volume_uIoo	thm
Real.volume_univ	thm
Real.volume_val	thm
Real.young_inequality	thm
Real.young_inequality_of_nonneg	thm
Real.zero_at_infty_fourier	thm
Real.zero_at_infty_fourierIntegral	thm
Real.zero_at_infty_vector_fourierIntegral	thm
Real.zero_eq_arcsin_iff	thm
Real.zero_lt_one	thm
Real.zero_rpow	thm
Real.zero_rpow_eq_iff	thm
Real.zero_rpow_le_one	thm
Real.zero_rpow_nonneg	thm
Real.zpow_arith_mean_le_arith_mean_zpow	thm
Real.zpow_le_iff_le_log	thm
Real.zpow_le_of_le_log	thm
Real.zpow_lt_iff_lt_log	thm
Real.zpow_lt_of_lt_log	thm
